image_id,clip_vitb32,gemini,qwen_vl,num_models_correct,num_models_incorrect
5d4be971cf0b3a0f3f348a1e,0,0,0,0,3
5d4be972cf0b3a0f3f348a36,0,1,0,1,2
5d4be976cf0b3a0f3f348aa0,0,0,0,0,3
5d4be977cf0b3a0f3f348aba,1,1,1,3,0
5d4be978cf0b3a0f3f348ae8,0,0,0,0,3
5d4be97ecf0b3a0f3f348b82,1,1,1,3,0
5d4be986cf0b3a0f3f348c78,1,1,1,3,0
5d4be998cf0b3a0f3f348e94,0,1,0,1,2
5d4be9adcf0b3a0f3f34911e,0,1,1,2,1
5d4be9b0cf0b3a0f3f34916e,0,0,0,0,3
5d4be9b5cf0b3a0f3f34920a,0,0,0,0,3
5d4be9b7cf0b3a0f3f349242,1,1,1,3,0
5d4be9b9cf0b3a0f3f34927c,0,0,0,0,3
5d4be9c7cf0b3a0f3f349430,1,1,1,3,0
5d4be9c9cf0b3a0f3f34945e,1,1,0,2,1
5d4be9cacf0b3a0f3f349488,1,1,0,2,1
5d4be9cfcf0b3a0f3f349514,1,1,1,3,0
5d4be9d3cf0b3a0f3f349590,1,1,1,3,0
5d4be9dacf0b3a0f3f349658,0,0,0,0,3
5d4be9dccf0b3a0f3f34969c,0,1,1,2,1
5d4be9decf0b3a0f3f3496d4,1,1,1,3,0
5d4be9decf0b3a0f3f3496e2,1,0,1,2,1
5d4be9edcf0b3a0f3f3498a6,1,1,1,3,0
5d4be9f3cf0b3a0f3f3498e4,1,1,1,3,0
5d4bea05cf0b3a0f3f349a6e,1,1,1,3,0
5d4bea0ccf0b3a0f3f349b2e,0,0,0,0,3
5d4bea0fcf0b3a0f3f349b9a,0,0,1,1,2
5d4bea21cf0b3a0f3f349da6,1,1,1,3,0
5d4bea21cf0b3a0f3f349db2,0,0,1,1,2
5d4bea2ccf0b3a0f3f349ef8,1,1,1,3,0
5d4bea3dcf0b3a0f3f34a0f0,1,0,0,1,2
5d4bea44cf0b3a0f3f34a1bc,1,1,0,2,1
5d4bea49cf0b3a0f3f34a24a,1,0,0,1,2
5d4bea4acf0b3a0f3f34a282,0,0,0,0,3
5d4bea4ecf0b3a0f3f34a2e8,1,1,1,3,0
5d4bea50cf0b3a0f3f34a31c,1,1,1,3,0
5d4bea5ccf0b3a0f3f34a480,1,1,1,3,0
5d4bea62cf0b3a0f3f34a52a,1,1,1,3,0
5d4bea64cf0b3a0f3f34a572,1,1,1,3,0
5d4bea65cf0b3a0f3f34a59c,0,0,0,0,3
5d4bea7bcf0b3a0f3f34a828,0,0,0,0,3
5d4bea81cf0b3a0f3f34a8da,0,0,0,0,3
5d4bea95cf0b3a0f3f34ab32,1,1,1,3,0
5d4bea99cf0b3a0f3f34abb4,0,0,0,0,3
5d4beabbcf0b3a0f3f34afb2,0,0,0,0,3
5d4beac2cf0b3a0f3f34b098,0,1,0,1,2
5d4beacecf0b3a0f3f34b1f2,0,0,0,0,3
5d4beae0cf0b3a0f3f34b40e,0,0,0,0,3
5d4beae2cf0b3a0f3f34b460,0,0,1,1,2
5d4beae8cf0b3a0f3f34b514,0,1,1,2,1
5d4beaf8cf0b3a0f3f34b6f0,0,0,0,0,3
5d4beb0ecf0b3a0f3f34b994,0,0,0,0,3
5d4beb77cf0b3a0f3f34c470,0,0,0,0,3
5d4beb7acf0b3a0f3f34c4b6,1,1,1,3,0
5d4beb7acf0b3a0f3f34c4bc,1,1,1,3,0
5d4beb7bcf0b3a0f3f34c4e2,0,1,1,2,1
5d4beb7bcf0b3a0f3f34c4f0,0,0,0,0,3
5d4beb7ccf0b3a0f3f34c4f8,1,1,1,3,0
5d4beb7dcf0b3a0f3f34c52a,0,0,0,0,3
5d4beb7ecf0b3a0f3f34c53c,1,0,1,2,1
5d4beb7fcf0b3a0f3f34c54e,1,1,0,2,1
5d4beb7fcf0b3a0f3f34c564,1,1,1,3,0
5d4beb80cf0b3a0f3f34c572,0,0,0,0,3
5d4beb81cf0b3a0f3f34c5a4,1,1,1,3,0
5d4beb81cf0b3a0f3f34c5a6,0,0,0,0,3
5d4beb92cf0b3a0f3f34c79a,1,1,1,3,0
5d4beb94cf0b3a0f3f34c7de,1,1,1,3,0
5d4beb95cf0b3a0f3f34c7e6,0,0,0,0,3
5d4beb96cf0b3a0f3f34c81c,1,1,1,3,0
5d4bebbbcf0b3a0f3f34cc57,0,1,1,2,1
5d4bebbccf0b3a0f3f34cc71,1,1,1,3,0
5d4bebc5cf0b3a0f3f34cd7b,1,1,1,3,0
5d4bebc7cf0b3a0f3f34cdbf,1,1,1,3,0
5d4bebcbcf0b3a0f3f34ce2d,1,1,1,3,0
5d4bebcdcf0b3a0f3f34ce63,0,0,0,0,3
5d4bebcecf0b3a0f3f34ce9d,1,1,0,2,1
5d4bebd1cf0b3a0f3f34cef7,1,1,1,3,0
5d4bebd6cf0b3a0f3f34cf89,0,0,0,0,3
5d4bebd7cf0b3a0f3f34cf9f,1,1,1,3,0
5d4bebdccf0b3a0f3f34d02f,1,1,1,3,0
5d4bebdccf0b3a0f3f34d03d,1,1,1,3,0
5d4bebddcf0b3a0f3f34d051,1,1,1,3,0
5d4bebe5cf0b3a0f3f34d151,1,1,1,3,0
5d4bebe6cf0b3a0f3f34d15b,1,1,1,3,0
5d4bebe7cf0b3a0f3f34d181,0,0,0,0,3
5d4bebe8cf0b3a0f3f34d193,1,0,0,1,2
5d4bebe9cf0b3a0f3f34d1ad,1,0,0,1,2
5d4bebf1cf0b3a0f3f34d2b9,1,1,1,3,0
5d4bebf2cf0b3a0f3f34d2cd,1,1,1,3,0
5d4bebfdcf0b3a0f3f34d40f,0,0,1,1,2
5d4bec3ccf0b3a0f3f34d93c,0,1,1,2,1
5d4bec3fcf0b3a0f3f34d996,0,0,1,1,2
5d4bec4dcf0b3a0f3f34db42,0,0,0,0,3
5d4bec51cf0b3a0f3f34dbb8,0,0,0,0,3
5d4bec55cf0b3a0f3f34dc32,0,0,0,0,3
5d4bec57cf0b3a0f3f34dc76,0,1,1,2,1
5d4bec5bcf0b3a0f3f34dcec,1,0,1,2,1
5d4bec5ccf0b3a0f3f34dcf6,1,0,1,2,1
5d4bec68cf0b3a0f3f34de08,0,0,0,0,3
5d4bec6dcf0b3a0f3f34dea2,0,1,1,2,1
5d4bec6ecf0b3a0f3f34deba,0,0,0,0,3
5d4bec71cf0b3a0f3f34df0e,0,1,1,2,1
5d4bec72cf0b3a0f3f34df2c,1,1,1,3,0
5d4bec75cf0b3a0f3f34df90,1,0,0,1,2
5d4bec75cf0b3a0f3f34df94,0,0,1,1,2
5d4bec78cf0b3a0f3f34dfb4,1,0,0,1,2
5d4bec83cf0b3a0f3f34e0e2,0,0,0,0,3
5d4bec89cf0b3a0f3f34e18e,1,0,0,1,2
5d4bec8acf0b3a0f3f34e1a0,1,1,1,3,0
5d4bec8bcf0b3a0f3f34e1d0,0,1,0,1,2
5d4bec8ecf0b3a0f3f34e226,0,0,0,0,3
5d4bec94cf0b3a0f3f34e2d4,1,1,1,3,0
5d4bec96cf0b3a0f3f34e2f6,0,0,0,0,3
5d4bec96cf0b3a0f3f34e30e,1,1,1,3,0
5d4bec9bcf0b3a0f3f34e342,0,0,0,0,3
5d4bec9ccf0b3a0f3f34e34e,0,1,0,1,2
5d4bec9dcf0b3a0f3f34e37a,0,1,0,1,2
5d4beca0cf0b3a0f3f34e3c8,0,1,0,1,2
5d4beca0cf0b3a0f3f34e3d0,0,0,0,0,3
5d4beca5cf0b3a0f3f34e464,1,1,1,3,0
5d4beca5cf0b3a0f3f34e46a,0,0,0,0,3
5d4becaacf0b3a0f3f34e4e4,1,1,1,3,0
5d4becafcf0b3a0f3f34e534,1,1,0,2,1
5d4becb2cf0b3a0f3f34e580,1,0,0,1,2
5d4becb3cf0b3a0f3f34e59a,1,0,0,1,2
5d4becb7cf0b3a0f3f34e60c,0,0,0,0,3
5d4becbbcf0b3a0f3f34e680,1,1,1,3,0
5d4becbfcf0b3a0f3f34e6e6,0,0,0,0,3
5d4becc1cf0b3a0f3f34e6f8,0,1,1,2,1
5d4becc5cf0b3a0f3f34e720,0,0,0,0,3
5d4beccacf0b3a0f3f34e74e,0,0,0,0,3
5d4becd2cf0b3a0f3f34e822,1,1,1,3,0
5d4becd3cf0b3a0f3f34e844,0,1,1,2,1
5d4becd4cf0b3a0f3f34e868,0,0,0,0,3
5d4becd5cf0b3a0f3f34e886,1,0,0,1,2
5d4becd8cf0b3a0f3f34e8d8,1,0,0,1,2
5d4becdacf0b3a0f3f34e90c,0,0,0,0,3
5d4becdacf0b3a0f3f34e922,0,0,0,0,3
5d4becdccf0b3a0f3f34e958,0,1,0,1,2
5d4becdecf0b3a0f3f34e97c,0,0,0,0,3
5d4becdfcf0b3a0f3f34e9a2,1,1,1,3,0
5d4becdfcf0b3a0f3f34e9ac,0,0,0,0,3
5d4bece1cf0b3a0f3f34e9e4,1,0,0,1,2
5d4bece7cf0b3a0f3f34eaa6,0,0,0,0,3
5d4beceacf0b3a0f3f34eafa,1,1,1,3,0
5d4becebcf0b3a0f3f34eb14,0,0,0,0,3
5d4bececcf0b3a0f3f34eb2e,0,0,0,0,3
5d4beceecf0b3a0f3f34eb66,1,0,0,1,2
5d4becf0cf0b3a0f3f34eb90,0,0,1,1,2
5d4becf2cf0b3a0f3f34ebe2,1,1,1,3,0
5d4becf6cf0b3a0f3f34ec50,1,1,1,3,0
5d4becf8cf0b3a0f3f34ec8e,1,0,1,2,1
5d4becfbcf0b3a0f3f34ecf6,0,0,0,0,3
5d4becffcf0b3a0f3f34ed72,0,0,0,0,3
5d4bed04cf0b3a0f3f34edaa,1,1,1,3,0
5d4bed05cf0b3a0f3f34edca,0,0,0,0,3
5d4bed07cf0b3a0f3f34edf8,0,0,0,0,3
5d4bed07cf0b3a0f3f34ee06,0,0,0,0,3
5d4bed0bcf0b3a0f3f34ee68,1,1,1,3,0
5d4bed0dcf0b3a0f3f34eeb4,0,1,0,1,2
5d4bed10cf0b3a0f3f34eefa,1,1,0,2,1
5d4bed10cf0b3a0f3f34ef0a,1,1,0,2,1
5d4bed12cf0b3a0f3f34ef48,1,1,1,3,0
5d4bed16cf0b3a0f3f34efa4,0,0,0,0,3
5d4bed16cf0b3a0f3f34efba,0,0,0,0,3
5d4bed20cf0b3a0f3f34f0e2,0,0,0,0,3
5d4bed20cf0b3a0f3f34f0ea,1,1,1,3,0
5d4bed21cf0b3a0f3f34f0ee,1,1,1,3,0
5d4bed21cf0b3a0f3f34f0fa,1,1,0,2,1
5d4bed21cf0b3a0f3f34f0fe,0,0,1,1,2
5d4bed23cf0b3a0f3f34f12a,0,0,0,0,3
5d4bed23cf0b3a0f3f34f130,1,1,1,3,0
5d4bed24cf0b3a0f3f34f14e,0,1,1,2,1
5d4bed2fcf0b3a0f3f34f232,1,0,1,2,1
5d4bed2fcf0b3a0f3f34f23a,0,0,0,0,3
5d4bed31cf0b3a0f3f34f278,1,1,1,3,0
5d4bed31cf0b3a0f3f34f27e,0,0,0,0,3
5d4bed32cf0b3a0f3f34f2a0,0,0,0,0,3
5d4bed33cf0b3a0f3f34f2ac,0,0,0,0,3
5d4bed34cf0b3a0f3f34f2ca,1,1,1,3,0
5d4bed34cf0b3a0f3f34f2d6,1,1,1,3,0
5d4bed35cf0b3a0f3f34f2e0,1,1,1,3,0
5d4bed35cf0b3a0f3f34f2e4,1,1,1,3,0
5d4bed35cf0b3a0f3f34f2ea,1,1,1,3,0
5d4bed3ecf0b3a0f3f34f400,1,0,1,2,1
5d4bed41cf0b3a0f3f34f456,0,1,1,2,1
5d4bed43cf0b3a0f3f34f49c,1,1,1,3,0
5d4bed45cf0b3a0f3f34f4da,0,0,0,0,3
5d4bed46cf0b3a0f3f34f4e4,1,1,0,2,1
5d4bed47cf0b3a0f3f34f50e,1,0,0,1,2
5d4bed48cf0b3a0f3f34f524,0,1,1,2,1
5d4bed49cf0b3a0f3f34f53e,1,1,1,3,0
5d4bed4bcf0b3a0f3f34f586,0,1,0,1,2
5d4bed4dcf0b3a0f3f34f5ba,1,1,1,3,0
5d4bed4ecf0b3a0f3f34f5d2,0,1,0,1,2
5d4bed51cf0b3a0f3f34f636,0,0,0,0,3
5d4bed64cf0b3a0f3f34f86a,0,0,0,0,3
5d4bed66cf0b3a0f3f34f8ba,1,0,0,1,2
5d4bed69cf0b3a0f3f34f900,0,0,0,0,3
5d4bed74cf0b3a0f3f34fa56,0,0,0,0,3
5d4bed75cf0b3a0f3f34fa6a,0,0,0,0,3
5d4bed78cf0b3a0f3f34fad8,0,0,0,0,3
5d4bed79cf0b3a0f3f34fae8,0,1,0,1,2
5d4bed7acf0b3a0f3f34faf8,1,1,1,3,0
5d4bed7bcf0b3a0f3f34fb2a,1,1,1,3,0
5d4bed7dcf0b3a0f3f34fb5a,0,1,1,2,1
5d4bed7fcf0b3a0f3f34fb98,0,0,0,0,3
5d4bed84cf0b3a0f3f34fc34,0,0,0,0,3
5d4bed85cf0b3a0f3f34fc4e,1,1,1,3,0
5d4bed8dcf0b3a0f3f34fd30,0,0,0,0,3
5d4bed8ecf0b3a0f3f34fd5a,0,1,0,1,2
5d4bed8fcf0b3a0f3f34fd76,0,0,0,0,3
5d4bed9ccf0b3a0f3f34fef0,1,1,1,3,0
5d4beda1cf0b3a0f3f34ff7e,1,1,1,3,0
5d4beda5cf0b3a0f3f34ffe6,1,1,1,3,0
5d4beda7cf0b3a0f3f350024,1,1,1,3,0
5d4beda7cf0b3a0f3f350034,1,1,1,3,0
5d4bedabcf0b3a0f3f3500ae,1,1,1,3,0
5d4bedb0cf0b3a0f3f35013a,1,1,1,3,0
5d4bedb3cf0b3a0f3f350184,1,0,0,1,2
5d4bedbdcf0b3a0f3f3502c0,0,1,1,2,1
5d4bedc0cf0b3a0f3f350326,0,1,1,2,1
5d4bedc6cf0b3a0f3f3503d4,0,0,0,0,3
5d4bedc7cf0b3a0f3f3503f2,1,1,1,3,0
5d4bedc8cf0b3a0f3f350400,0,1,1,2,1
5d4bedc8cf0b3a0f3f35040c,1,1,1,3,0
5d4bedc9cf0b3a0f3f350428,1,1,1,3,0
5d4bedcacf0b3a0f3f350434,1,1,1,3,0
5d4bedcccf0b3a0f3f35047a,1,1,1,3,0
5d4bedcccf0b3a0f3f350486,1,1,1,3,0
5d4bedcfcf0b3a0f3f3504de,1,1,1,3,0
5d4bedd4cf0b3a0f3f350560,0,0,0,0,3
5d4bedd4cf0b3a0f3f350562,1,1,1,3,0
5d4bedd5cf0b3a0f3f350578,1,0,1,2,1
5d4bedd8cf0b3a0f3f3505de,0,0,0,0,3
5d4bedd9cf0b3a0f3f3505f0,1,0,0,1,2
5d4beddbcf0b3a0f3f35062c,0,0,0,0,3
5d4bedfacf0b3a0f3f3509cc,0,0,1,1,2
5d4bedfccf0b3a0f3f350a06,0,1,1,2,1
5d4bee00cf0b3a0f3f350a88,0,1,0,1,2
5d4bee01cf0b3a0f3f350aa0,1,1,1,3,0
5d4bee04cf0b3a0f3f350b02,0,0,0,0,3
5d4bee07cf0b3a0f3f350b56,0,0,0,0,3
5d4bee08cf0b3a0f3f350b78,0,0,0,0,3
5d4bee09cf0b3a0f3f350b90,1,0,0,1,2
5d4bee0bcf0b3a0f3f350bbc,1,1,1,3,0
5d4bee0ccf0b3a0f3f350bd6,1,1,1,3,0
5d4bee10cf0b3a0f3f350c54,0,0,0,0,3
5d4bee10cf0b3a0f3f350c5e,0,1,1,2,1
5d4bee1bcf0b3a0f3f350da2,1,1,1,3,0
5d4bee1dcf0b3a0f3f350dcc,0,0,0,0,3
5d4bee1ecf0b3a0f3f350dec,0,0,0,0,3
5d4bee21cf0b3a0f3f350e40,0,0,0,0,3
5d4bee21cf0b3a0f3f350e58,1,1,1,3,0
5d4bee22cf0b3a0f3f350e6a,0,0,0,0,3
5d4bee30cf0b3a0f3f350f38,1,1,1,3,0
5d4bee33cf0b3a0f3f350f58,1,1,1,3,0
5d4bee34cf0b3a0f3f350f7e,1,1,1,3,0
5d4bee37cf0b3a0f3f350fc2,0,0,0,0,3
5d4bee37cf0b3a0f3f350fde,0,0,0,0,3
5d4bee38cf0b3a0f3f350fe2,0,1,0,1,2
5d4bee38cf0b3a0f3f350ff8,0,1,1,2,1
5d4bee39cf0b3a0f3f35100a,1,1,1,3,0
5d4bee45cf0b3a0f3f351170,1,1,1,3,0
5d4bee46cf0b3a0f3f35117e,1,1,1,3,0
5d4bee46cf0b3a0f3f351190,0,1,0,1,2
5d4bee48cf0b3a0f3f3511c2,0,0,0,0,3
5d4bee4dcf0b3a0f3f351256,0,0,0,0,3
5d4bee51cf0b3a0f3f3512bc,1,0,0,1,2
5d4bee54cf0b3a0f3f351304,1,1,1,3,0
5d4bee54cf0b3a0f3f35130a,0,0,0,0,3
5d4bee56cf0b3a0f3f35134e,0,1,0,1,2
5d4bee57cf0b3a0f3f351374,0,0,0,0,3
5d4bee5dcf0b3a0f3f351424,1,0,0,1,2
5d4bee5dcf0b3a0f3f35142a,1,1,1,3,0
5d4bee5fcf0b3a0f3f351458,0,0,0,0,3
5d4bee62cf0b3a0f3f3514b6,1,1,1,3,0
5d4bee6ccf0b3a0f3f3515e2,1,0,1,2,1
5d4bee71cf0b3a0f3f35165e,0,0,0,0,3
5d4bee72cf0b3a0f3f351692,0,1,0,1,2
5d4bee76cf0b3a0f3f351708,0,0,0,0,3
5d4bee78cf0b3a0f3f351732,1,0,1,2,1
5d4bee7acf0b3a0f3f351772,0,1,1,2,1
5d4bee7acf0b3a0f3f351776,0,0,0,0,3
5d4bee7dcf0b3a0f3f3517c6,0,1,1,2,1
5d4bee7dcf0b3a0f3f3517d2,1,0,0,1,2
5d4bee7dcf0b3a0f3f3517d4,1,0,1,2,1
5d4bee81cf0b3a0f3f35184e,0,1,1,2,1
5d4bee87cf0b3a0f3f3518f8,1,1,1,3,0
5d4bee8acf0b3a0f3f351946,0,0,0,0,3
5d4bee8ccf0b3a0f3f351988,1,1,1,3,0
5d4bee8ecf0b3a0f3f3519be,1,1,1,3,0
5d4bee8ecf0b3a0f3f3519d4,1,1,1,3,0
5d4bee92cf0b3a0f3f351a3e,0,0,0,0,3
5d4bee92cf0b3a0f3f351a40,0,1,1,2,1
5d4bee93cf0b3a0f3f351a56,0,1,1,2,1
5d4bee94cf0b3a0f3f351a76,1,1,0,2,1
5d4bee96cf0b3a0f3f351aba,0,0,0,0,3
5d4bee9acf0b3a0f3f351b24,1,0,1,2,1
5d4bee9acf0b3a0f3f351b3a,1,1,0,2,1
5d4bee9dcf0b3a0f3f351b94,1,0,1,2,1
5d4bee9ecf0b3a0f3f351ba8,0,1,1,2,1
5d4bee9fcf0b3a0f3f351bb4,1,1,1,3,0
5d4bee9fcf0b3a0f3f351bd0,0,1,0,1,2
5d4beea0cf0b3a0f3f351bd2,1,1,1,3,0
5d4beea1cf0b3a0f3f351c06,1,1,1,3,0
5d4beea2cf0b3a0f3f351c24,0,0,0,0,3
5d4beea3cf0b3a0f3f351c2e,0,0,0,0,3
5d4beea4cf0b3a0f3f351c62,0,1,1,2,1
5d4beea6cf0b3a0f3f351c88,0,0,1,1,2
5d4beeabcf0b3a0f3f351d1c,1,1,0,2,1
5d4beeaccf0b3a0f3f351d34,0,0,0,0,3
5d4beeaccf0b3a0f3f351d3c,1,1,1,3,0
5d4beeaecf0b3a0f3f351d74,0,0,0,0,3
5d4beeaecf0b3a0f3f351d7a,1,1,1,3,0
5d4beeafcf0b3a0f3f351da4,0,0,0,0,3
5d4beeb2cf0b3a0f3f351de4,0,1,0,1,2
5d4beeb3cf0b3a0f3f351df8,1,0,0,1,2
5d4beeb4cf0b3a0f3f351e16,1,1,1,3,0
5d4beeb6cf0b3a0f3f351e54,1,1,1,3,0
5d4beeb7cf0b3a0f3f351e6a,0,0,0,0,3
5d4beeb7cf0b3a0f3f351e78,0,1,1,2,1
5d4beeb9cf0b3a0f3f351eaa,0,0,0,0,3
5d4beeb9cf0b3a0f3f351eb6,1,1,1,3,0
5d4beeb9cf0b3a0f3f351eba,1,0,1,2,1
5d4beebacf0b3a0f3f351ebc,1,1,1,3,0
5d4beebdcf0b3a0f3f351f16,0,0,0,0,3
5d4beebfcf0b3a0f3f351f56,1,1,1,3,0
5d4beec4cf0b3a0f3f351fea,0,0,0,0,3
5d4beec7cf0b3a0f3f35204a,1,0,0,1,2
5d4beec8cf0b3a0f3f35207a,0,0,1,1,2
5d4beecacf0b3a0f3f3520a2,1,1,1,3,0
5d4beecacf0b3a0f3f3520a8,1,1,1,3,0
5d4beecccf0b3a0f3f3520d2,0,1,1,2,1
5d4beecdcf0b3a0f3f352102,0,1,0,1,2
5d4beececf0b3a0f3f352112,0,1,1,2,1
5d4beecfcf0b3a0f3f352130,0,1,1,2,1
5d4beecfcf0b3a0f3f352136,0,0,0,0,3
5d4beed2cf0b3a0f3f352192,0,0,0,0,3
5d4beedecf0b3a0f3f35230a,0,0,1,1,2
5d4beee1cf0b3a0f3f352354,0,0,0,0,3
5d4beee1cf0b3a0f3f352358,1,1,1,3,0
5d4beee5cf0b3a0f3f3523d2,1,1,1,3,0
5d4beee6cf0b3a0f3f3523f6,0,0,1,1,2
5d4beee7cf0b3a0f3f352404,0,0,1,1,2
5d4beee7cf0b3a0f3f35240c,0,1,1,2,1
5d4beee9cf0b3a0f3f352456,0,0,0,0,3
5d4beeeacf0b3a0f3f35246a,1,1,1,3,0
5d4beeebcf0b3a0f3f35247e,0,0,0,0,3
5d4beeeccf0b3a0f3f352496,0,0,0,0,3
5d4beeeccf0b3a0f3f35249a,0,1,1,2,1
5d4beeefcf0b3a0f3f352504,0,0,0,0,3
5d4beef1cf0b3a0f3f352532,1,0,0,1,2
5d4beef2cf0b3a0f3f35255c,0,0,1,1,2
5d4beef8cf0b3a0f3f35260e,0,1,0,1,2
5d4beef9cf0b3a0f3f352622,1,1,1,3,0
5d4beefacf0b3a0f3f352640,1,0,0,1,2
5d4beefdcf0b3a0f3f3526ae,1,1,1,3,0
5d4bef02cf0b3a0f3f35272a,0,1,1,2,1
5d4bef02cf0b3a0f3f352736,1,0,0,1,2
5d4bef05cf0b3a0f3f352794,0,0,1,1,2
5d4bef08cf0b3a0f3f3527d8,0,0,0,0,3
5d4bef08cf0b3a0f3f3527dc,0,1,0,1,2
5d4bef08cf0b3a0f3f3527f0,1,0,1,2,1
5d4bef09cf0b3a0f3f3527f6,1,0,1,2,1
5d4bef0bcf0b3a0f3f352840,0,0,0,0,3
5d4bef0ccf0b3a0f3f352856,0,0,0,0,3
5d4bef0dcf0b3a0f3f352888,1,1,1,3,0
5d4bef0ecf0b3a0f3f3528a6,0,1,1,2,1
5d4bef10cf0b3a0f3f3528c6,0,0,1,1,2
5d4bef12cf0b3a0f3f35291a,1,0,0,1,2
5d4bef13cf0b3a0f3f352934,1,1,1,3,0
5d4bef15cf0b3a0f3f35296e,1,1,1,3,0
5d4bef19cf0b3a0f3f3529de,0,1,1,2,1
5d4bef1acf0b3a0f3f352a00,1,1,1,3,0
5d4bef1dcf0b3a0f3f352a5a,0,0,1,1,2
5d4bef1dcf0b3a0f3f352a5e,0,0,0,0,3
5d4bef1ecf0b3a0f3f352a72,0,0,0,0,3
5d4bef1ecf0b3a0f3f352a78,0,0,1,1,2
5d4bef22cf0b3a0f3f352ae4,0,0,0,0,3
5d4bef23cf0b3a0f3f352b06,1,0,0,1,2
5d4bef28cf0b3a0f3f352bb2,0,0,0,0,3
5d4bef29cf0b3a0f3f352bcc,0,0,0,0,3
5d4bef2bcf0b3a0f3f352c08,0,0,0,0,3
5d4bef2ccf0b3a0f3f352c26,0,0,0,0,3
5d4bef2dcf0b3a0f3f352c4a,0,0,0,0,3
5d4bef30cf0b3a0f3f352c90,0,0,0,0,3
5d4bef30cf0b3a0f3f352c92,0,0,0,0,3
5d4bef33cf0b3a0f3f352cfc,0,0,0,0,3
5d4bef34cf0b3a0f3f352d02,0,0,0,0,3
5d4bef3bcf0b3a0f3f352dea,1,0,1,2,1
5d4bef45cf0b3a0f3f352f00,0,0,0,0,3
5d4bef4ccf0b3a0f3f352fc6,1,1,0,2,1
5d4bef4ccf0b3a0f3f352fd2,1,1,1,3,0
5d4bef4dcf0b3a0f3f352fe6,0,1,1,2,1
5d4bef4dcf0b3a0f3f352fe8,0,1,1,2,1
5d4bef4dcf0b3a0f3f352ff8,1,1,1,3,0
5d4bef50cf0b3a0f3f35304c,1,0,1,2,1
5d4bef51cf0b3a0f3f35306c,0,1,1,2,1
5d4bef54cf0b3a0f3f3530ba,0,1,1,2,1
5d4bef55cf0b3a0f3f3530dc,1,1,0,2,1
5d4bef56cf0b3a0f3f353100,0,1,1,2,1
5d4bef57cf0b3a0f3f353118,0,0,0,0,3
5d4bef57cf0b3a0f3f35311e,0,0,1,1,2
5d4bef58cf0b3a0f3f35312c,0,0,0,0,3
5d4bef58cf0b3a0f3f353130,1,0,0,1,2
5d4bef58cf0b3a0f3f353134,0,1,0,1,2
5d4bef5acf0b3a0f3f353170,1,1,1,3,0
5d4bef5acf0b3a0f3f353180,0,1,0,1,2
5d4bef5bcf0b3a0f3f353190,1,1,1,3,0
5d4bef5ccf0b3a0f3f3531b4,0,0,0,0,3
5d4bef5dcf0b3a0f3f3531c2,0,0,0,0,3
5d4bef5ecf0b3a0f3f3531dc,0,1,1,2,1
5d4bef5ecf0b3a0f3f3531e6,1,1,1,3,0
5d4bef5ecf0b3a0f3f3531f6,0,0,0,0,3
5d4bef5fcf0b3a0f3f353206,1,1,1,3,0
5d4bef60cf0b3a0f3f35321a,1,1,1,3,0
5d4bef60cf0b3a0f3f353224,0,1,1,2,1
5d4bef61cf0b3a0f3f353236,1,1,1,3,0
5d4bef63cf0b3a0f3f35328e,1,0,1,2,1
5d4bef67cf0b3a0f3f3532fa,1,1,1,3,0
5d4bef67cf0b3a0f3f353304,1,1,1,3,0
5d4bef68cf0b3a0f3f353308,1,1,1,3,0
5d4bef69cf0b3a0f3f353332,1,0,0,1,2
5d4bef6bcf0b3a0f3f353362,1,1,1,3,0
5d4bef6ecf0b3a0f3f3533ca,1,1,1,3,0
5d4bef6ecf0b3a0f3f3533d0,1,1,1,3,0
5d4bef6fcf0b3a0f3f3533f0,0,0,0,0,3
5d4bef6fcf0b3a0f3f3533f6,0,0,0,0,3
5d4bef72cf0b3a0f3f353438,0,0,1,1,2
5d4bef75cf0b3a0f3f35349c,0,0,0,0,3
5d4bef77cf0b3a0f3f3534cc,0,1,1,2,1
5d4bef77cf0b3a0f3f3534d2,1,1,1,3,0
5d4bef78cf0b3a0f3f3534e6,1,1,1,3,0
5d4bef79cf0b3a0f3f35350a,1,1,1,3,0
5d4bef7ccf0b3a0f3f353568,0,1,0,1,2
5d4bef7fcf0b3a0f3f3535d0,0,0,0,0,3
5d4bef81cf0b3a0f3f3535f6,1,1,1,3,0
5d4bef82cf0b3a0f3f35361e,0,0,0,0,3
5d4bef82cf0b3a0f3f353620,0,0,1,1,2
5d4bef83cf0b3a0f3f353632,1,0,0,1,2
5d4bef84cf0b3a0f3f353662,1,1,1,3,0
5d4bef85cf0b3a0f3f35367a,1,0,0,1,2
5d4bef85cf0b3a0f3f35367c,1,1,1,3,0
5d4bef87cf0b3a0f3f3536ba,0,1,1,2,1
5d4bef88cf0b3a0f3f3536ca,1,0,0,1,2
5d4bef89cf0b3a0f3f3536ea,0,1,1,2,1
5d4bef89cf0b3a0f3f3536ec,0,0,0,0,3
5d4bef8bcf0b3a0f3f353722,0,0,0,0,3
5d4bef8bcf0b3a0f3f353726,1,1,1,3,0
5d4bef8ccf0b3a0f3f353738,1,1,1,3,0
5d4bef8ccf0b3a0f3f353754,0,0,0,0,3
5d4bef91cf0b3a0f3f35379e,1,1,1,3,0
